No;id;year;treated;age;educ;black;married;nodegree;dwincl;re74;hisp;early_ra;sample;experimental;re
7416;3708;1978;NA;54;12;0;1;0;NA;1058.004028;0;NA;2;0;0
7417;3709;1975;NA;31;18;0;1;0;NA;0;0;NA;2;0;0
7418;3709;1978;NA;31;18;0;1;0;NA;0;0;NA;2;0;0
7419;3710;1975;NA;31;18;0;1;0;NA;0;0;NA;2;0;0
7420;3710;1978;NA;31;18;0;1;0;NA;0;0;NA;2;0;747.7296753
7421;3711;1975;NA;31;18;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7422;3711;1978;NA;31;18;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7423;3712;1975;NA;31;18;0;1;0;NA;8183.857422;0;NA;2;0;11515.35449
7424;3712;1978;NA;31;18;0;1;0;NA;8183.857422;0;NA;2;0;10508.11328
7425;3713;1975;NA;54;10;0;1;1;NA;25862.32227;0;NA;2;0;20415.04883
7426;3713;1978;NA;54;10;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7427;3714;1975;NA;54;10;0;1;1;NA;10188.1875;0;NA;2;0;9309.677734
7428;3714;1978;NA;54;10;0;1;1;NA;10188.1875;0;NA;2;0;6797.54248
7429;3715;1975;NA;54;10;0;1;1;NA;14904.14258;0;NA;2;0;16347.43555
7430;3715;1978;NA;54;10;0;1;1;NA;14904.14258;0;NA;2;0;22575.22852
7431;3716;1975;NA;44;15;0;1;0;NA;12084.75781;0;NA;2;0;1690.064575
7432;3716;1978;NA;44;15;0;1;0;NA;12084.75781;0;NA;2;0;919.1459351
7433;3717;1975;NA;48;8;0;1;1;NA;13381.79199;0;NA;2;0;11155.5
7434;3717;1978;NA;48;8;0;1;1;NA;13381.79199;0;NA;2;0;13077.87988
7435;3718;1975;NA;48;8;0;1;1;NA;20137.34375;0;NA;2;0;20164.40234
7436;3718;1978;NA;48;8;0;1;1;NA;20137.34375;0;NA;2;0;13283.28418
7437;3719;1975;NA;48;8;0;1;1;NA;17813.6543;0;NA;2;0;24416.41992
7438;3719;1978;NA;48;8;0;1;1;NA;17813.6543;0;NA;2;0;25564.66992
7439;3720;1975;NA;48;8;0;1;1;NA;15766.21973;0;NA;2;0;8387.661133
7440;3720;1978;NA;48;8;0;1;1;NA;15766.21973;0;NA;2;0;20558.13281
7441;3721;1975;NA;48;8;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
7442;3721;1978;NA;48;8;0;1;1;NA;25862.32227;0;NA;2;0;0
7443;3722;1975;NA;39;18;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7444;3722;1978;NA;39;18;0;1;0;NA;25862.32227;0;NA;2;0;14834.89746
7445;3723;1975;NA;39;18;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7446;3723;1978;NA;39;18;0;1;0;NA;25862.32227;0;NA;2;0;20298.05273
7447;3724;1975;NA;39;18;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7448;3724;1978;NA;39;18;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7449;3725;1975;NA;39;18;0;1;0;NA;24085.26758;0;NA;2;0;24221.27344
7450;3725;1978;NA;39;18;0;1;0;NA;24085.26758;0;NA;2;0;25564.66992
7451;3726;1975;NA;54;9;0;1;1;NA;20930.84766;0;NA;2;0;25243.54883
7452;3726;1978;NA;54;9;0;1;1;NA;20930.84766;0;NA;2;0;21836.36523
7453;3727;1975;NA;31;17;0;1;0;NA;23187.92188;0;NA;2;0;22706.66211
7454;3727;1978;NA;31;17;0;1;0;NA;23187.92188;0;NA;2;0;22878.16211
7455;3728;1975;NA;31;17;0;1;0;NA;2351.120117;0;NA;2;0;2237.90332
7456;3728;1978;NA;31;17;0;1;0;NA;2351.120117;0;NA;2;0;0
7457;3729;1975;NA;55;11;0;0;1;NA;14874.75391;0;NA;2;0;14902.64551
7458;3729;1978;NA;55;11;0;0;1;NA;14874.75391;0;NA;2;0;14413.74512
7459;3730;1975;NA;54;9;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
7460;3730;1978;NA;54;9;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7461;3731;1975;NA;54;9;0;1;1;NA;0;0;NA;2;0;0
7462;3731;1978;NA;54;9;0;1;1;NA;0;0;NA;2;0;0
7463;3732;1975;NA;54;9;0;1;1;NA;22731.41406;0;NA;2;0;25243.54883
7464;3732;1978;NA;54;9;0;1;1;NA;22731.41406;0;NA;2;0;2365.840332
7465;3733;1975;NA;54;9;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
7466;3733;1978;NA;54;9;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7467;3734;1975;NA;54;9;0;1;1;NA;25862.32227;0;NA;2;0;23164.98438
7468;3734;1978;NA;54;9;0;1;1;NA;25862.32227;0;NA;2;0;20995.53906
7469;3735;1975;NA;54;9;0;1;1;NA;22118.16211;0;NA;2;0;21057.77344
7470;3735;1978;NA;54;9;0;1;1;NA;22118.16211;0;NA;2;0;24747.48633
7471;3736;1975;NA;54;9;0;1;1;NA;25862.32227;0;NA;2;0;23668.06445
7472;3736;1978;NA;54;9;0;1;1;NA;25862.32227;0;NA;2;0;25162.72852
7473;3737;1975;NA;44;14;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7474;3737;1978;NA;44;14;0;1;0;NA;25862.32227;0;NA;2;0;24318.94531
7475;3738;1975;NA;44;14;0;1;0;NA;24914.03711;0;NA;2;0;22769.32227
7476;3738;1978;NA;44;14;0;1;0;NA;24914.03711;0;NA;2;0;25564.66992
7477;3739;1975;NA;44;14;0;1;0;NA;25862.32227;0;NA;2;0;23739.67773
7478;3739;1978;NA;44;14;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7479;3740;1975;NA;44;14;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7480;3740;1978;NA;44;14;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7481;3741;1975;NA;48;7;0;1;1;NA;19578.95313;0;NA;2;0;18617.56445
7482;3741;1978;NA;48;7;0;1;1;NA;19578.95313;0;NA;2;0;22068.36914
7483;3742;1975;NA;54;16;0;1;0;NA;25862.32227;1;NA;2;0;25243.54883
7484;3742;1978;NA;54;16;0;1;0;NA;25862.32227;1;NA;2;0;25564.66992
7485;3743;1975;NA;39;17;0;1;0;NA;19012.72461;0;NA;2;0;25243.54883
7486;3743;1978;NA;39;17;0;1;0;NA;19012.72461;0;NA;2;0;25564.66992
7487;3744;1975;NA;54;8;0;1;1;NA;25862.32227;0;NA;2;0;25073.4668
7488;3744;1978;NA;54;8;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7489;3745;1975;NA;31;16;0;1;0;NA;17267.01758;0;NA;2;0;25243.54883
7490;3745;1978;NA;31;16;0;1;0;NA;17267.01758;0;NA;2;0;13617.25
7491;3746;1975;NA;31;16;0;1;0;NA;17474.70117;0;NA;2;0;17849.51563
7492;3746;1978;NA;31;16;0;1;0;NA;17474.70117;0;NA;2;0;7261.54834
7493;3747;1975;NA;31;16;0;1;0;NA;25466.55078;0;NA;2;0;17065.35547
7494;3747;1978;NA;31;16;0;1;0;NA;25466.55078;0;NA;2;0;19510.42383
7495;3748;1975;NA;54;8;0;1;1;NA;21344.25195;0;NA;2;0;9159.290039
7496;3748;1978;NA;54;8;0;1;1;NA;21344.25195;0;NA;2;0;3330.795654
7497;3749;1975;NA;54;8;0;1;1;NA;20486.09375;0;NA;2;0;14136.38672
7498;3749;1978;NA;54;8;0;1;1;NA;20486.09375;0;NA;2;0;23899.27148
7499;3750;1975;NA;54;8;0;1;1;NA;15981.73926;0;NA;2;0;14709.29004
7500;3750;1978;NA;54;8;0;1;1;NA;15981.73926;0;NA;2;0;15888.5166
7501;3751;1975;NA;54;8;0;1;1;NA;19604.42383;0;NA;2;0;13119.4834
7502;3751;1978;NA;54;8;0;1;1;NA;19604.42383;0;NA;2;0;18382.91797
7503;3752;1975;NA;54;8;0;1;1;NA;12343.38086;0;NA;2;0;14233.06445
7504;3752;1978;NA;54;8;0;1;1;NA;12343.38086;0;NA;2;0;11526.26758
7505;3753;1975;NA;54;8;0;1;1;NA;7198.346191;0;NA;2;0;0
7506;3753;1978;NA;54;8;0;1;1;NA;7198.346191;0;NA;2;0;6436.977051
7507;3754;1975;NA;54;8;0;1;1;NA;18646.3418;0;NA;2;0;17913.9668
7508;3754;1978;NA;54;8;0;1;1;NA;18646.3418;0;NA;2;0;18244.01172
7509;3755;1975;NA;44;13;0;1;0;NA;10096.10156;0;NA;2;0;11023.0166
7510;3755;1978;NA;44;13;0;1;0;NA;10096.10156;0;NA;2;0;9284.555664
7511;3756;1975;NA;44;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7512;3756;1978;NA;44;13;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7513;3757;1975;NA;44;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7514;3757;1978;NA;44;13;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7515;3758;1975;NA;44;13;0;1;0;NA;22741.20898;0;NA;2;0;21943.98438
7516;3758;1978;NA;44;13;0;1;0;NA;22741.20898;0;NA;2;0;22411.20117
7517;3759;1975;NA;48;6;0;1;1;NA;22980.24023;0;NA;2;0;22541.95117
7518;3759;1978;NA;48;6;0;1;1;NA;22980.24023;0;NA;2;0;21712.23633
7519;3760;1975;NA;44;11;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
7520;3760;1978;NA;44;11;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7521;3761;1975;NA;44;11;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
7522;3761;1978;NA;44;11;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7523;3762;1975;NA;44;11;0;1;1;NA;22909.70703;0;NA;2;0;22345.01563
7524;3762;1978;NA;44;11;0;1;1;NA;22909.70703;0;NA;2;0;18001.66602
7525;3763;1975;NA;39;16;0;1;0;NA;24292.94922;0;NA;2;0;25241.75781
7526;3763;1978;NA;39;16;0;1;0;NA;24292.94922;0;NA;2;0;0
7527;3764;1975;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7528;3764;1978;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7529;3765;1975;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;3423.09668
7530;3765;1978;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7531;3766;1975;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7532;3766;1978;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;5182.387207
7533;3767;1975;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7534;3767;1978;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7535;3768;1975;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;8169.241699
7536;3768;1978;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;20983.7168
7537;3769;1975;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7538;3769;1978;NA;39;16;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7539;3770;1975;NA;32;7;0;1;1;NA;22020.19922;0;NA;2;0;20379.24219
7540;3770;1978;NA;32;7;0;1;1;NA;22020.19922;0;NA;2;0;15146.69727
7541;3771;1975;NA;52;18;0;0;0;NA;6269.653809;0;NA;2;0;0
7542;3771;1978;NA;52;18;0;0;0;NA;6269.653809;0;NA;2;0;0
7543;3772;1975;NA;31;15;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7544;3772;1978;NA;31;15;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7545;3773;1975;NA;55;9;0;0;1;NA;21160.08203;0;NA;2;0;20452.64453
7546;3773;1978;NA;55;9;0;0;1;NA;21160.08203;0;NA;2;0;8298.912109
7547;3774;1975;NA;51;11;0;1;1;NA;25862.32227;0;NA;2;0;21449.85547
7548;3774;1978;NA;51;11;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7549;3775;1975;NA;51;11;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
7550;3775;1978;NA;51;11;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7551;3776;1975;NA;51;11;0;1;1;NA;17504.08984;0;NA;2;0;14073.72559
7552;3776;1978;NA;51;11;0;1;1;NA;17504.08984;0;NA;2;0;19005.04102
7553;3777;1975;NA;51;11;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
7554;3777;1978;NA;51;11;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7555;3778;1975;NA;51;11;0;1;1;NA;0;0;NA;2;0;0
7556;3778;1978;NA;51;11;0;1;1;NA;0;0;NA;2;0;0
7557;3779;1975;NA;51;11;0;1;1;NA;22625.61328;0;NA;2;0;22932.24219
7558;3779;1978;NA;51;11;0;1;1;NA;22625.61328;0;NA;2;0;21109.32422
7559;3780;1975;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7560;3780;1978;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7561;3781;1975;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;25241.75781
7562;3781;1978;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;24822.85156
7563;3782;1975;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7564;3782;1978;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7565;3783;1975;NA;44;12;0;1;0;NA;14145.90625;0;NA;2;0;12312.04883
7566;3783;1978;NA;44;12;0;1;0;NA;14145.90625;0;NA;2;0;14316.21484
7567;3784;1975;NA;44;12;0;1;0;NA;0;0;NA;2;0;0
7568;3784;1978;NA;44;12;0;1;0;NA;0;0;NA;2;0;0
7569;3785;1975;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7570;3785;1978;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;18854.3125
7571;3786;1975;NA;44;12;0;1;0;NA;23487.68945;0;NA;2;0;22561.64453
7572;3786;1978;NA;44;12;0;1;0;NA;23487.68945;0;NA;2;0;25564.66992
7573;3787;1975;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7574;3787;1978;NA;44;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7575;3788;1975;NA;44;12;0;1;0;NA;2329.568115;0;NA;2;0;2499.290283
7576;3788;1978;NA;44;12;0;1;0;NA;2329.568115;0;NA;2;0;19210.44531
7577;3789;1975;NA;44;12;0;1;0;NA;16685.11523;0;NA;2;0;17607.82227
7578;3789;1978;NA;44;12;0;1;0;NA;16685.11523;0;NA;2;0;25564.66992
7579;3790;1975;NA;44;10;0;1;1;NA;18597.36133;0;NA;2;0;25243.54883
7580;3790;1978;NA;44;10;0;1;1;NA;18597.36133;0;NA;2;0;12675.93848
7581;3791;1975;NA;44;10;0;1;1;NA;24686.76172;0;NA;2;0;22746.04883
7582;3791;1978;NA;44;10;0;1;1;NA;24686.76172;0;NA;2;0;25564.66992
7583;3792;1975;NA;44;10;0;1;1;NA;25862.32227;0;NA;2;0;19677.43555
7584;3792;1978;NA;44;10;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7585;3793;1975;NA;39;15;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7586;3793;1978;NA;39;15;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7587;3794;1975;NA;39;15;0;1;0;NA;0;0;NA;2;0;0
7588;3794;1978;NA;39;15;0;1;0;NA;0;0;NA;2;0;0
7589;3795;1975;NA;51;12;0;1;0;NA;21001.38086;0;NA;2;0;3140.22583
7590;3795;1978;NA;51;12;0;1;0;NA;21001.38086;0;NA;2;0;16015.60059
7591;3796;1975;NA;51;10;0;1;1;NA;0;0;NA;2;0;0
7592;3796;1978;NA;51;10;0;1;1;NA;0;0;NA;2;0;0
7593;3797;1975;NA;31;14;0;1;0;NA;16606.74609;0;NA;2;0;20132.17773
7594;3797;1978;NA;31;14;0;1;0;NA;16606.74609;0;NA;2;0;23513.58594
7595;3798;1975;NA;31;14;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7596;3798;1978;NA;31;14;0;1;0;NA;25862.32227;0;NA;2;0;5172.042969
7597;3799;1975;NA;31;14;0;1;0;NA;24298.82617;0;NA;2;0;25243.54883
7598;3799;1978;NA;31;14;0;1;0;NA;24298.82617;0;NA;2;0;25564.66992
7599;3800;1975;NA;31;14;0;1;0;NA;25862.32227;0;NA;2;0;3623.612793
7600;3800;1978;NA;31;14;0;1;0;NA;25862.32227;0;NA;2;0;0
7601;3801;1975;NA;31;14;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7602;3801;1978;NA;31;14;0;1;0;NA;25862.32227;0;NA;2;0;2760.393311
7603;3802;1975;NA;31;14;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7604;3802;1978;NA;31;14;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7605;3803;1975;NA;31;14;0;1;0;NA;17437.47461;0;NA;2;0;2021.27417
7606;3803;1978;NA;31;14;0;1;0;NA;17437.47461;0;NA;2;0;0
7607;3804;1975;NA;31;14;0;1;0;NA;0;0;NA;2;0;0
7608;3804;1978;NA;31;14;0;1;0;NA;0;0;NA;2;0;22199.88672
7609;3805;1975;NA;51;10;0;1;1;NA;24479.08008;0;NA;2;0;20223.48438
7610;3805;1978;NA;51;10;0;1;1;NA;24479.08008;0;NA;2;0;0
7611;3806;1975;NA;51;10;0;1;1;NA;20633.03906;0;NA;2;0;19679.22656
7612;3806;1978;NA;51;10;0;1;1;NA;20633.03906;0;NA;2;0;19937.48633
7613;3807;1975;NA;51;10;0;1;1;NA;23417.15625;0;NA;2;0;16999.11328
7614;3807;1978;NA;51;10;0;1;1;NA;23417.15625;0;NA;2;0;24109.10938
7615;3808;1975;NA;51;10;0;1;1;NA;0;0;NA;2;0;0
7616;3808;1978;NA;51;10;0;1;1;NA;0;0;NA;2;0;0
7617;3809;1975;NA;51;10;0;1;1;NA;25860.36328;0;NA;2;0;10104.58105
7618;3809;1978;NA;51;10;0;1;1;NA;25860.36328;0;NA;2;0;25038.59961
7619;3810;1975;NA;51;10;0;1;1;NA;20439.07031;0;NA;2;0;18168.19336
7620;3810;1978;NA;51;10;0;1;1;NA;20439.07031;0;NA;2;0;17803.65039
7621;3811;1975;NA;51;10;0;1;1;NA;25860.36328;0;NA;2;0;25243.54883
7622;3811;1978;NA;51;10;0;1;1;NA;25860.36328;0;NA;2;0;25564.66992
7623;3812;1975;NA;33;3;0;1;1;NA;7311.983887;1;NA;2;0;12084.67773
7624;3812;1978;NA;33;3;0;1;1;NA;7311.983887;1;NA;2;0;19470.52539
7625;3813;1975;NA;54;6;0;1;1;NA;10881.76758;0;NA;2;0;10219.16113
7626;3813;1978;NA;54;6;0;1;1;NA;10881.76758;0;NA;2;0;0
7627;3814;1975;NA;44;9;0;1;1;NA;10043.20117;0;NA;2;0;5365.59668
7628;3814;1978;NA;44;9;0;1;1;NA;10043.20117;0;NA;2;0;0
7629;3815;1975;NA;39;14;0;1;0;NA;15282.28125;0;NA;2;0;20320.16211
7630;3815;1978;NA;39;14;0;1;0;NA;15282.28125;0;NA;2;0;25564.66992
7631;3816;1975;NA;39;14;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7632;3816;1978;NA;39;14;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7633;3817;1975;NA;39;14;0;1;0;NA;25862.32227;0;NA;2;0;16615.98438
7634;3817;1978;NA;39;14;0;1;0;NA;25862.32227;0;NA;2;0;24482.97461
7635;3818;1975;NA;39;14;0;1;0;NA;22948.89258;0;NA;2;0;20875.16211
7636;3818;1978;NA;39;14;0;1;0;NA;22948.89258;0;NA;2;0;21966.40625
7637;3819;1975;NA;39;14;0;1;0;NA;25862.32227;0;NA;2;0;22020.9668
7638;3819;1978;NA;39;14;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7639;3820;1975;NA;31;13;0;1;0;NA;25552.75781;0;NA;2;0;21440.90234
7640;3820;1978;NA;31;13;0;1;0;NA;25552.75781;0;NA;2;0;25564.66992
7641;3821;1975;NA;52;16;0;0;0;NA;25862.32227;0;NA;2;0;25243.54883
7642;3821;1978;NA;52;16;0;0;0;NA;25862.32227;0;NA;2;0;24358.8457
7643;3822;1975;NA;52;16;0;0;0;NA;25862.32227;0;NA;2;0;25243.54883
7644;3822;1978;NA;52;16;0;0;0;NA;25862.32227;0;NA;2;0;25564.66992
7645;3823;1975;NA;52;16;0;0;0;NA;25862.32227;0;NA;2;0;25243.54883
7646;3823;1978;NA;52;16;0;0;0;NA;25862.32227;0;NA;2;0;25564.66992
7647;3824;1975;NA;52;16;0;0;0;NA;25862.32227;0;NA;2;0;25243.54883
7648;3824;1978;NA;52;16;0;0;0;NA;25862.32227;0;NA;2;0;25564.66992
7649;3825;1975;NA;52;16;0;0;0;NA;5393.861328;0;NA;2;0;7957.983887
7650;3825;1978;NA;52;16;0;0;0;NA;5393.861328;0;NA;2;0;0
7651;3826;1975;NA;31;13;0;1;0;NA;23946.1582;0;NA;2;0;21020.17773
7652;3826;1978;NA;31;13;0;1;0;NA;23946.1582;0;NA;2;0;25564.66992
7653;3827;1975;NA;31;13;0;1;0;NA;0;0;NA;2;0;3944.080566
7654;3827;1978;NA;31;13;0;1;0;NA;0;0;NA;2;0;0
7655;3828;1975;NA;31;13;0;1;0;NA;12084.75781;0;NA;2;0;17314.20898
7656;3828;1978;NA;31;13;0;1;0;NA;12084.75781;0;NA;2;0;7836.383789
7657;3829;1975;NA;31;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7658;3829;1978;NA;31;13;0;1;0;NA;25862.32227;0;NA;2;0;24870.13867
7659;3830;1975;NA;31;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7660;3830;1978;NA;31;13;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7661;3831;1975;NA;31;13;0;1;0;NA;25862.32227;0;NA;2;0;24878.32227
7662;3831;1978;NA;31;13;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7663;3832;1975;NA;51;9;0;1;1;NA;21461.80859;0;NA;2;0;21100.74219
7664;3832;1978;NA;51;9;0;1;1;NA;21461.80859;0;NA;2;0;25564.66992
7665;3833;1975;NA;51;9;0;1;1;NA;23252.57813;0;NA;2;0;22472.12891
7666;3833;1978;NA;51;9;0;1;1;NA;23252.57813;0;NA;2;0;21062.03711
7667;3834;1975;NA;44;8;0;1;1;NA;17241.54883;0;NA;2;0;15575.80664
7668;3834;1978;NA;44;8;0;1;1;NA;17241.54883;0;NA;2;0;15402.34375
7669;3835;1975;NA;54;12;0;1;0;NA;23362.29688;1;NA;2;0;13457.85449
7670;3835;1978;NA;54;12;0;1;0;NA;23362.29688;1;NA;2;0;22600.34961
7671;3836;1975;NA;44;8;0;1;1;NA;9496.566406;0;NA;2;0;10301.5166
7672;3836;1978;NA;44;8;0;1;1;NA;9496.566406;0;NA;2;0;2147.136719
7673;3837;1975;NA;44;8;0;1;1;NA;14910.02051;0;NA;2;0;17736.72656
7674;3837;1978;NA;44;8;0;1;1;NA;14910.02051;0;NA;2;0;14359.06934
7675;3838;1975;NA;44;8;0;1;1;NA;3889.144531;0;NA;2;0;2094.67749
7676;3838;1978;NA;44;8;0;1;1;NA;3889.144531;0;NA;2;0;1671.308716
7677;3839;1975;NA;44;8;0;1;1;NA;25862.32227;0;NA;2;0;25173.72656
7678;3839;1978;NA;44;8;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7679;3840;1975;NA;39;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7680;3840;1978;NA;39;13;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7681;3841;1975;NA;39;13;0;1;0;NA;22239.63672;0;NA;2;0;23838.14453
7682;3841;1978;NA;39;13;0;1;0;NA;22239.63672;0;NA;2;0;25564.66992
7683;3842;1975;NA;39;13;0;1;0;NA;0;0;NA;2;0;0
7684;3842;1978;NA;39;13;0;1;0;NA;0;0;NA;2;0;8711.198242
7685;3843;1975;NA;39;13;0;1;0;NA;7376.639648;0;NA;2;0;6429.04834
7686;3843;1978;NA;39;13;0;1;0;NA;7376.639648;0;NA;2;0;4102.168945
7687;3844;1975;NA;39;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7688;3844;1978;NA;39;13;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7689;3845;1975;NA;30;18;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7690;3845;1978;NA;30;18;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7691;3846;1975;NA;39;11;0;1;1;NA;24935.58789;0;NA;2;0;25243.54883
7692;3846;1978;NA;39;11;0;1;1;NA;24935.58789;0;NA;2;0;18062.25195
7693;3847;1975;NA;39;11;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
7694;3847;1978;NA;39;11;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
7695;3848;1975;NA;39;11;0;1;1;NA;17607.93164;0;NA;2;0;17068.93555
7696;3848;1978;NA;39;11;0;1;1;NA;17607.93164;0;NA;2;0;20838.90039
7697;3849;1975;NA;39;18;0;1;0;NA;62.69653702;1;NA;2;0;6772.790527
7698;3849;1978;NA;39;18;0;1;0;NA;62.69653702;1;NA;2;0;15956.49121
7699;3850;1975;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7700;3850;1978;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7701;3851;1975;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7702;3851;1978;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7703;3852;1975;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;22507.93555
7704;3852;1978;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;22607.73828
7705;3853;1975;NA;31;12;0;1;0;NA;19584.83008;0;NA;2;0;20014.01563
7706;3853;1978;NA;31;12;0;1;0;NA;19584.83008;0;NA;2;0;23751.5
7707;3854;1975;NA;31;12;0;1;0;NA;8953.849609;0;NA;2;0;10858.30664
7708;3854;1978;NA;31;12;0;1;0;NA;8953.849609;0;NA;2;0;15578.19336
7709;3855;1975;NA;31;12;0;1;0;NA;24292.94922;0;NA;2;0;24273.19336
7710;3855;1978;NA;31;12;0;1;0;NA;24292.94922;0;NA;2;0;24796.25195
7711;3856;1975;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7712;3856;1978;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7713;3857;1975;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7714;3857;1978;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7715;3858;1975;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
7716;3858;1978;NA;31;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
7717;3859;1975;NA;31;12;0;1;0;NA;0;0;NA;2;0;8457.483398
7718;3859;1978;NA;31;12;0;1;0;NA;0;0;NA;2;0;12751.30273
7719;3860;1975;NA;31;12;0;1;0;NA;23317.23438;0;NA;2;0;22819.45117
7720;3860;1978;NA;31;12;0;1;0;NA;23317.23438;0;NA;2;0;25564.66992
7721;3861;1975;NA;31;12;0;1;0;NA;23942.24023;0;NA;2;0;8330.371094
7722;3861;1978;NA;31;12;0;1;0;NA;23942.24023;0;NA;2;0;21220.1543
7723;3862;1975;NA;31;12;0;1;0;NA;24796.48047;0;NA;2;0;21865.20898
